student_id,department,semester,course_load,study_hours_weekly,gpa,attendance_pct,has_internship,commute_minutes,scholarship
STU01429,Mathematics,Fall 2024,4,1.3,2.13,66.7,No,,Merit
STU01430,Computer Science,Spring 2024,5,15.2,2.83,77.5,No,34,Merit
STU01431,Computer Science,Spring 2024,4,20.2,3.23,63.5,No,30,Merit
STU01432,Mathematics,Spring 2024,4,18.4,2.93,73.1,No,5,Department
STU01433,Computer Science,Spring 2024,5,3.4,1.94,82.9,No,11,Merit
STU01434,Engineering,Fall 2023,4,22.4,3.57,78.3,Yes,27,Department
STU01435,Computer Science,Fall 2024,5,24.8,2.95,94.9,No,,Athletic
STU01436,Business,Fall 2024,3,13.1,2.55,79.2,No,39,Need-based
STU01437,Engineering,Fall 2024,4,18.0,2.92,76.8,No,31,None
STU01438,Biology,Spring 2024,6,21.6,3.19,82.1,No,11,Athletic
STU01439,Mathematics,Fall 2023,3,10.4,3.04,74.9,No,33,None
STU01440,Computer Science,Fall 2024,4,16.9,3.32,65.2,Yes,,Athletic
STU01441,Business,Spring 2024,6,16.8,2.87,92.7,No,17,Athletic
STU01442,Computer Science,Fall 2023,6,21.5,3.0,88.6,No,33,Need-based
STU01443,Computer Science,Spring 2024,4,3.1,1.77,92.0,No,20,Merit
STU01444,Mathematics,Fall 2023,6,15.8,2.57,70.3,No,29,Athletic
STU01445,Engineering,Spring 2024,6,23.5,3.07,82.9,Yes,46,Merit
STU01446,Engineering,Fall 2024,6,7.2,2.71,71.6,No,37,Department
STU01447,Business,Fall 2024,4,13.5,2.41,85.7,No,26,Need-based
STU01448,Engineering,Fall 2023,4,10.3,3.1,85.2,No,11,Need-based
STU01449,Mathematics,Fall 2023,5,13.7,2.59,74.4,No,28,Merit
STU01450,Computer Science,Spring 2024,3,14.1,2.77,88.5,No,35,Athletic
STU01451,Computer Science,Fall 2024,3,25.1,3.44,65.9,No,23,Department
STU01452,Engineering,Spring 2024,4,21.2,3.05,94.2,No,28,Merit
STU01453,Computer Science,Fall 2023,6,11.6,2.76,67.0,No,22,Department
STU01454,Biology,Fall 2024,5,18.1,3.08,77.5,No,26,None
STU01455,Mathematics,Spring 2024,5,15.3,2.76,85.3,No,26,Department
STU01456,Mathematics,Fall 2024,4,17.7,2.72,71.1,No,30,Athletic
STU01457,Computer Science,Spring 2024,5,21.2,2.72,85.6,No,38,Athletic
STU01458,Computer Science,Spring 2024,5,18.8,3.32,83.3,No,36,Merit
STU01459,Business,Fall 2024,6,21.7,3.04,91.5,No,,Department
STU01460,Mathematics,Spring 2024,3,17.5,3.01,81.4,No,33,Athletic
STU01461,Biology,Fall 2024,6,13.1,3.45,83.2,Yes,5,None
STU01462,Computer Science,Fall 2023,3,17.5,2.64,79.0,No,23,Need-based
STU01463,Business,Fall 2023,6,20.0,2.81,77.1,No,23,Department
STU01464,Computer Science,Fall 2023,4,22.2,2.76,70.3,No,44,Merit
STU01465,Biology,Fall 2024,5,1.0,2.16,68.9,No,21,Need-based
STU01466,Business,Fall 2024,6,9.9,2.05,82.6,No,15,Merit
STU01467,Engineering,Spring 2024,4,19.6,2.7,83.2,No,10,Merit
STU01468,Engineering,Fall 2024,6,18.9,2.96,82.7,No,,None
STU01469,Engineering,Fall 2024,5,22.0,3.19,81.7,No,13,Athletic
STU01470,Engineering,Fall 2023,4,17.0,2.62,37.9,No,38,Athletic
STU01471,Biology,Spring 2024,3,15.1,3.16,58.3,Yes,34,Merit
STU01472,Mathematics,Spring 2024,5,8.1,2.5,53.7,Yes,43,Merit
STU01473,Biology,Spring 2024,3,15.0,2.45,88.7,No,19,Department
STU01474,Engineering,Fall 2024,6,14.8,2.51,75.2,Yes,27,Need-based
STU01475,Engineering,Fall 2024,4,15.1,3.33,69.2,No,23,Need-based
STU01476,Computer Science,Fall 2023,5,18.2,3.25,75.1,No,32,Merit
STU01477,Mathematics,Fall 2024,5,4.6,2.56,96.8,No,31,Merit
STU01478,Business,Spring 2024,5,18.6,2.77,68.9,No,18,Athletic
STU01479,Biology,Fall 2024,3,11.8,3.31,80.1,Yes,32,Need-based
STU01480,Business,Fall 2023,5,14.3,2.68,77.6,Yes,12,Department
STU01481,Engineering,Spring 2024,3,14.1,2.14,64.6,Yes,,Department
STU01482,Biology,Fall 2023,3,16.1,2.56,94.8,No,37,Merit
STU01483,Biology,Spring 2024,3,16.5,2.39,73.1,No,27,Merit
STU01484,Mathematics,Fall 2024,3,12.5,2.93,66.7,No,23,Department
STU01485,Business,Fall 2023,4,8.9,2.73,71.2,No,34,None
STU01486,Biology,Spring 2024,6,23.2,3.28,71.5,Yes,18,Athletic
STU01487,Business,Fall 2024,6,20.5,3.04,91.0,Yes,46,None
STU01488,Mathematics,Fall 2024,6,10.8,2.33,75.2,No,5,None
STU01489,Biology,Fall 2024,4,5.8,2.49,77.3,No,24,Department
STU01490,Business,Fall 2024,6,12.0,3.04,78.3,Yes,35,Need-based
STU01491,Mathematics,Fall 2024,4,9.0,2.43,84.3,No,26,Department
STU01492,Engineering,Fall 2024,5,26.8,3.61,69.4,Yes,47,None
STU01493,Engineering,Fall 2023,5,9.4,2.36,78.6,No,14,Athletic
STU01494,Biology,Fall 2024,4,12.7,2.99,100,No,33,None
STU01495,Computer Science,Fall 2023,4,13.0,2.98,78.3,No,8,Athletic
STU01496,Business,Spring 2024,4,23.8,2.97,71.1,No,30,Athletic
STU01497,Computer Science,Fall 2023,6,18.4,3.47,60.2,No,28,Need-based
STU01498,Computer Science,Spring 2024,5,9.6,2.58,82.2,No,,Athletic
STU01499,Computer Science,Fall 2024,5,10.8,2.47,85.5,No,,Merit
STU01500,Business,Fall 2023,6,21.5,2.88,75.6,No,41,None
STU01501,Engineering,Spring 2024,6,18.9,2.81,100,No,32,Department
STU01502,Biology,Spring 2024,6,23.1,3.36,79.7,No,15,Department
STU01503,Engineering,Fall 2024,3,7.6,2.74,78.2,No,47,Athletic
STU01504,Biology,Fall 2023,6,4.6,2.12,78.0,No,35,Merit
STU01505,Computer Science,Fall 2023,5,13.6,2.86,63.2,Yes,5,Department
STU01506,Mathematics,Fall 2024,3,1.3,2.18,75.6,No,21,Athletic
STU01507,Business,Fall 2023,4,1.0,2.09,100,No,,None
STU01508,Computer Science,Fall 2024,3,16.9,2.76,74.1,Yes,17,Need-based
STU01509,Mathematics,Fall 2024,3,10.1,2.71,80.9,Yes,32,Department
STU01510,Computer Science,Spring 2024,4,15.5,1.78,82.1,No,13,Need-based
STU01511,Biology,Fall 2024,4,5.2,2.6,100,Yes,37,None
STU01512,Engineering,Spring 2024,3,11.9,2.69,66.1,No,24,Merit
STU01513,Business,Fall 2024,5,9.3,3.01,98.0,Yes,10,Need-based
STU01514,Mathematics,Fall 2023,3,17.3,2.68,79.6,No,14,Merit
STU01515,Biology,Spring 2024,6,9.6,2.91,93.1,No,19,Need-based
STU01516,Engineering,Fall 2024,3,6.6,2.27,70.0,No,42,None
STU01517,Engineering,Fall 2024,4,20.9,3.06,87.4,No,5,Need-based
STU01518,Mathematics,Spring 2024,6,15.4,2.48,69.8,No,36,Athletic
STU01519,Engineering,Spring 2024,3,20.8,2.95,81.6,No,40,None
STU01520,Computer Science,Fall 2024,4,9.9,2.63,43.0,No,32,None
STU01521,Biology,Fall 2023,3,16.8,2.78,63.5,No,5,Athletic
STU01522,Computer Science,Fall 2023,6,19.0,2.89,84.7,No,6,Merit
STU01523,Engineering,Fall 2023,3,17.1,2.55,64.2,No,38,Merit
STU01524,Engineering,Fall 2023,3,19.8,3.1,97.5,No,,Merit
STU01525,Computer Science,Fall 2024,3,15.6,2.88,100,No,,Department
STU01526,Computer Science,Spring 2024,4,16.1,2.7,70.7,No,10,Need-based
STU01527,Business,Spring 2024,6,11.9,2.33,81.4,No,29,Need-based
STU01528,Mathematics,Fall 2023,3,11.5,2.45,80.4,No,29,Merit
STU01529,Mathematics,Fall 2024,6,19.4,3.18,87.4,No,24,None
STU01530,Computer Science,Fall 2024,4,24.6,2.69,81.8,No,33,None
STU01531,Mathematics,Fall 2023,6,20.8,3.32,69.5,No,21,Athletic
STU01532,Computer Science,Fall 2023,6,13.5,2.41,88.3,No,23,None
STU01533,Engineering,Fall 2023,5,19.1,3.13,69.4,Yes,40,Merit
STU01534,Biology,Spring 2024,5,13.7,3.15,57.8,Yes,30,Merit
STU01535,Business,Fall 2023,5,12.6,2.91,87.1,Yes,30,None
STU01536,Computer Science,Fall 2024,4,21.8,3.01,60.9,Yes,17,Department
STU01537,Mathematics,Spring 2024,3,33.0,3.27,98.3,No,40,Need-based
STU01538,Engineering,Spring 2024,5,22.1,2.86,57.6,No,25,Department
STU01539,Business,Fall 2023,6,16.1,2.34,89.2,No,48,Athletic
STU01540,Business,Fall 2024,4,12.0,2.63,68.8,No,36,None
STU01541,Engineering,Spring 2024,6,10.7,2.68,70.5,Yes,5,Department
STU01542,Engineering,Fall 2023,5,8.0,2.6,63.0,Yes,28,None
STU01543,Computer Science,Spring 2024,5,19.2,3.03,88.1,Yes,29,Department
STU01544,Mathematics,Fall 2024,4,20.6,3.48,65.9,No,,Need-based
STU01545,Mathematics,Fall 2023,3,15.1,3.0,76.8,Yes,13,Department
STU01546,Engineering,Fall 2023,5,27.0,3.26,74.7,No,29,Athletic
STU01547,Mathematics,Fall 2024,3,14.3,2.71,85.8,No,34,Athletic
STU01548,Business,Fall 2024,5,16.4,2.92,62.1,No,,Athletic
STU01549,Mathematics,Spring 2024,3,16.0,1.93,70.4,No,26,Athletic
STU01550,Biology,Fall 2023,6,19.0,2.79,63.5,No,,Merit
STU01551,Business,Fall 2023,3,18.7,2.66,82.8,No,20,Department
STU01552,Computer Science,Fall 2024,3,11.3,2.49,80.9,No,17,Merit
STU01553,Computer Science,Fall 2024,5,23.2,2.58,80.0,No,43,Need-based
STU01554,Biology,Fall 2023,4,17.6,3.71,100,Yes,,Department
STU01555,Biology,Fall 2023,6,10.8,1.69,61.6,No,22,None
STU01556,Business,Fall 2024,5,14.1,2.75,78.8,No,28,None
STU01557,Engineering,Fall 2024,5,7.9,2.49,76.7,No,17,Athletic
STU01558,Biology,Fall 2024,4,14.8,2.75,82.6,No,6,Department
STU01559,Computer Science,Fall 2024,4,11.8,2.57,70.1,No,38,Need-based
STU01560,Engineering,Fall 2023,5,11.6,2.5,88.9,No,35,Need-based
STU01561,Business,Spring 2024,4,13.0,2.9,68.9,No,5,None
STU01562,Biology,Fall 2024,6,3.0,2.18,94.5,No,39,Merit
STU01563,Computer Science,Fall 2023,4,21.6,3.28,85.4,No,38,None
STU01564,Engineering,Spring 2024,3,20.9,3.76,49.0,No,,Merit
STU01565,Computer Science,Spring 2024,4,13.2,2.7,69.3,No,31,Merit
STU01566,Engineering,Fall 2024,4,16.3,3.24,90.0,No,23,None
STU01567,Mathematics,Fall 2023,3,10.4,2.52,88.7,No,22,Athletic
STU01568,Biology,Fall 2024,4,20.9,2.89,82.6,No,49,Department
STU01569,Business,Fall 2023,5,1.3,1.74,65.5,No,21,Department
STU01570,Business,Fall 2024,6,17.0,2.81,98.0,Yes,21,Merit
STU01571,Engineering,Fall 2024,6,7.3,2.27,73.2,No,42,Need-based
STU01572,Biology,Fall 2023,4,8.8,2.61,92.2,Yes,5,Need-based
STU01573,Mathematics,Spring 2024,3,8.9,2.25,82.1,No,28,None
STU01574,Biology,Spring 2024,5,20.2,2.75,76.0,No,32,Need-based
STU01575,Business,Fall 2024,4,20.4,3.09,44.1,Yes,14,Department
STU01576,Engineering,Fall 2024,4,17.2,2.92,69.9,No,17,Athletic
STU01577,Computer Science,Fall 2023,6,15.6,2.95,56.1,Yes,26,Need-based
STU01578,Engineering,Fall 2023,4,10.1,2.4,100,No,21,Merit
STU01579,Computer Science,Spring 2024,3,18.2,2.82,77.6,No,34,Department
STU01580,Engineering,Fall 2023,4,15.1,2.67,74.1,No,35,Athletic
STU01581,Biology,Spring 2024,3,16.0,2.8,87.9,No,25,None
STU01582,Business,Fall 2023,5,20.5,3.0,77.1,No,38,Merit
STU01583,Business,Fall 2023,4,11.1,2.54,81.4,No,24,None
STU01584,Business,Spring 2024,3,14.7,2.64,81.5,No,24,Merit
STU01585,Biology,Spring 2024,3,13.4,2.34,68.2,No,45,Athletic
STU01586,Business,Fall 2024,3,15.5,2.14,69.4,No,41,Athletic
STU01587,Biology,Spring 2024,6,12.0,2.29,81.2,No,13,None
STU01588,Mathematics,Spring 2024,6,22.0,2.9,98.4,No,31,Department
STU01589,Computer Science,Fall 2024,4,11.2,2.34,85.6,No,27,None
STU01590,Mathematics,Spring 2024,4,7.9,2.92,84.4,Yes,22,Athletic
STU01591,Biology,Fall 2024,4,11.1,3.16,82.3,Yes,5,None
STU01592,Mathematics,Spring 2024,6,15.6,2.96,85.7,No,8,None
STU01593,Business,Fall 2023,4,12.3,2.28,74.8,No,,Department
STU01594,Biology,Spring 2024,6,14.0,3.08,77.8,No,36,Need-based
STU01595,Mathematics,Fall 2024,6,9.4,2.04,73.6,No,11,Athletic
STU01596,Biology,Fall 2024,4,6.3,2.21,70.4,No,14,Merit
STU01597,Biology,Spring 2024,5,17.4,3.32,69.0,No,13,None
STU01598,Engineering,Spring 2024,5,15.3,3.18,100,No,29,Athletic
STU01599,Computer Science,Fall 2023,3,8.6,2.31,87.0,No,23,Department
STU01600,Biology,Fall 2024,5,19.9,3.33,80.1,No,30,Need-based
STU01601,Engineering,Spring 2024,4,21.5,2.98,73.3,Yes,40,None
STU01602,Mathematics,Spring 2024,4,21.0,3.37,85.4,No,34,Merit
STU01603,Mathematics,Fall 2023,3,17.1,3.11,67.9,No,,Merit
STU01604,Biology,Fall 2024,6,28.1,3.71,100,No,30,Athletic
STU01605,Mathematics,Fall 2024,4,9.3,2.55,95.3,No,,Department
STU01606,Business,Fall 2024,3,17.9,2.85,73.0,No,40,Need-based
STU01607,Business,Fall 2024,4,23.2,3.22,71.3,Yes,,Athletic
STU01608,Mathematics,Fall 2024,4,12.5,2.72,58.9,No,34,Need-based
STU01609,Biology,Fall 2024,4,23.7,3.02,83.6,No,14,None
STU01610,Biology,Fall 2024,5,8.6,2.1,99.2,No,32,Athletic
STU01611,Engineering,Fall 2023,5,15.0,3.07,63.5,No,38,Need-based
STU01612,Business,Fall 2024,4,19.6,3.16,63.7,Yes,,Athletic
STU01613,Business,Fall 2024,5,7.7,3.17,74.2,Yes,,Department
STU01614,Biology,Fall 2024,5,11.9,2.74,79.5,Yes,15,Need-based
STU01615,Engineering,Fall 2023,6,16.8,2.96,70.2,No,21,Department
STU01616,Computer Science,Fall 2023,3,19.1,2.58,73.8,Yes,19,Merit
STU01617,Biology,Spring 2024,3,8.5,2.07,74.0,No,21,Athletic
STU01618,Business,Fall 2023,3,14.9,2.7,78.6,Yes,20,Need-based
STU01619,Computer Science,Spring 2024,4,16.7,3.16,87.8,Yes,14,None
STU01620,Computer Science,Fall 2024,5,21.8,3.47,80.7,Yes,,Department
STU01621,Engineering,Fall 2023,6,21.3,3.1,82.3,No,24,Athletic
STU01622,Engineering,Spring 2024,4,20.7,2.51,83.9,No,31,Need-based
STU01623,Biology,Spring 2024,6,7.4,1.98,66.8,No,21,None
STU01624,Engineering,Fall 2023,6,10.9,2.43,93.4,No,22,Merit
STU01625,Business,Fall 2023,3,19.4,2.51,87.5,No,13,Department
STU01626,Mathematics,Fall 2023,4,14.9,2.28,78.9,No,33,Need-based
STU01627,Biology,Spring 2024,3,11.0,2.98,69.3,No,27,Department
STU01628,Mathematics,Spring 2024,6,17.7,3.02,93.2,No,29,Department
STU01629,Mathematics,Fall 2023,3,20.1,3.55,75.5,Yes,33,None
STU01630,Mathematics,Spring 2024,6,23.5,3.64,92.4,No,34,Need-based
STU01631,Mathematics,Fall 2024,3,19.4,3.26,84.1,Yes,30,Merit
STU01632,Engineering,Spring 2024,5,16.3,2.26,63.7,No,24,Merit
STU01633,Mathematics,Fall 2024,5,21.8,2.7,67.6,Yes,5,Need-based
STU01634,Engineering,Fall 2023,5,10.6,2.64,67.5,No,14,Need-based
STU01635,Business,Spring 2024,4,15.4,2.47,78.6,Yes,30,Athletic
STU01636,Biology,Fall 2024,3,8.2,2.16,94.5,No,29,Merit
STU01637,Business,Fall 2024,3,16.3,2.6,71.4,No,27,None
STU01638,Biology,Fall 2024,6,2.7,1.97,86.0,No,,Athletic
STU01639,Computer Science,Fall 2024,6,14.1,3.71,82.6,Yes,33,Athletic
STU01640,Business,Fall 2024,6,12.0,2.93,78.9,Yes,,None
STU01641,Computer Science,Spring 2024,3,12.5,1.97,76.3,No,32,None
STU01642,Mathematics,Fall 2023,6,16.1,2.9,85.3,No,5,Need-based
STU01643,Computer Science,Fall 2024,6,12.4,3.0,76.9,Yes,36,Need-based
STU01644,Engineering,Fall 2024,4,29.1,2.66,71.8,No,25,Department
STU01645,Business,Fall 2023,5,13.2,2.8,76.6,No,13,Need-based
STU01646,Computer Science,Fall 2023,3,16.7,2.84,64.2,No,24,None
STU01647,Biology,Spring 2024,3,9.5,2.33,75.3,No,,Merit
STU01648,Mathematics,Spring 2024,6,18.4,2.51,72.7,No,11,Athletic
STU01649,Computer Science,Fall 2023,5,9.2,3.15,58.7,No,23,Department
STU01650,Business,Fall 2024,4,14.1,3.02,66.9,No,9,Merit
STU01651,Engineering,Spring 2024,4,8.8,2.31,89.3,No,38,Merit
STU01652,Mathematics,Fall 2023,6,10.3,2.76,66.1,Yes,5,Department
STU01653,Biology,Fall 2023,4,18.7,3.09,95.7,No,22,Department
STU01654,Engineering,Spring 2024,6,17.8,3.25,68.0,No,39,Merit
STU01655,Business,Fall 2023,6,17.6,3.14,85.0,Yes,17,Merit
STU01656,Computer Science,Fall 2024,6,8.9,2.26,77.4,No,43,Athletic
STU01657,Business,Spring 2024,4,12.6,2.48,87.1,No,30,Department
STU01658,Biology,Fall 2023,4,23.5,3.63,67.0,Yes,,Need-based
STU01659,Computer Science,Spring 2024,3,11.1,2.66,91.3,No,17,Department
STU01660,Engineering,Fall 2024,3,2.8,2.13,99.0,No,37,Merit
STU01661,Engineering,Spring 2024,5,15.1,2.11,74.5,No,38,Merit
STU01662,Business,Fall 2024,4,14.7,2.54,86.0,No,19,Athletic
STU01663,Business,Fall 2024,6,19.0,2.71,62.8,No,33,Department
STU01664,Mathematics,Fall 2023,6,27.2,3.93,75.9,No,13,Athletic
STU01665,Computer Science,Spring 2024,5,15.7,2.61,88.2,No,,Department
STU01666,Computer Science,Fall 2023,4,16.0,2.5,83.3,No,24,Department
STU01667,Mathematics,Fall 2024,4,10.2,2.18,94.5,No,18,Athletic
STU01668,Biology,Fall 2024,5,10.8,2.85,78.1,Yes,22,Need-based
STU01669,Engineering,Fall 2024,5,22.9,3.34,100,No,26,None
STU01670,Engineering,Fall 2024,6,17.3,3.11,80.6,Yes,29,Merit
STU01671,Engineering,Spring 2024,4,11.0,2.56,73.0,No,27,Need-based
STU01672,Biology,Fall 2024,3,6.8,2.26,73.0,No,42,Athletic
STU01673,Biology,Fall 2024,5,15.8,2.8,84.9,No,37,Merit
STU01674,Computer Science,Fall 2023,3,26.1,3.56,100,Yes,38,Athletic
STU01675,Computer Science,Fall 2024,5,20.3,3.46,66.8,Yes,26,Merit
STU01676,Biology,Fall 2023,6,23.1,3.27,76.6,No,14,Merit
STU01677,Mathematics,Fall 2023,5,17.0,2.75,87.4,No,28,Need-based
STU01678,Engineering,Fall 2024,3,4.7,2.25,90.0,No,,Department
STU01679,Business,Spring 2024,3,21.4,3.42,79.8,Yes,28,Athletic
STU01680,Mathematics,Fall 2023,6,17.6,2.79,63.3,No,25,Athletic
STU01681,Engineering,Spring 2024,6,16.1,2.46,88.1,No,32,None
STU01682,Engineering,Spring 2024,6,24.0,3.13,66.5,No,31,Athletic
STU01683,Business,Fall 2023,3,15.1,2.58,61.7,Yes,35,Merit
STU01684,Engineering,Fall 2024,5,5.8,2.8,91.4,No,15,Need-based
STU01685,Engineering,Fall 2023,6,25.5,3.33,79.9,No,28,Athletic
STU01686,Biology,Fall 2024,3,25.7,4.0,56.2,Yes,38,Merit
STU01687,Business,Fall 2023,6,20.5,3.17,86.4,Yes,,None
STU01688,Computer Science,Fall 2023,5,25.6,3.36,74.1,Yes,5,Need-based
STU01689,Computer Science,Fall 2023,6,11.8,2.43,63.6,No,,Need-based
STU01690,Business,Fall 2024,6,15.1,2.88,67.7,No,22,Need-based
STU01691,Computer Science,Fall 2024,3,12.3,2.95,77.3,Yes,37,Merit
STU01692,Computer Science,Fall 2024,4,25.2,3.03,77.9,No,22,None
STU01693,Biology,Fall 2023,5,7.7,2.62,74.8,No,36,Department
STU01694,Business,Fall 2024,5,13.3,2.21,58.4,No,36,Need-based
STU01695,Engineering,Spring 2024,4,18.9,2.46,74.5,Yes,5,Athletic
STU01696,Computer Science,Fall 2023,3,23.1,2.82,93.5,No,27,None
STU01697,Computer Science,Fall 2024,3,15.8,2.76,80.5,No,27,Need-based
STU01698,Engineering,Spring 2024,6,9.0,3.28,63.3,Yes,37,Need-based
STU01699,Mathematics,Spring 2024,5,15.5,2.57,90.4,No,35,Need-based
STU01700,Biology,Spring 2024,6,27.0,2.87,75.7,Yes,14,Department
STU01701,Biology,Spring 2024,6,12.0,3.15,91.9,No,13,Department
STU01702,Engineering,Spring 2024,5,17.8,2.67,90.4,No,33,Merit
STU01703,Business,Spring 2024,6,18.5,2.84,88.6,Yes,36,Need-based
STU01704,Computer Science,Spring 2024,4,8.8,2.19,75.3,No,15,None
STU01705,Business,Fall 2024,4,10.1,2.19,76.8,No,12,None
STU01706,Business,Fall 2023,3,20.6,2.76,71.7,No,34,None
STU01707,Biology,Fall 2024,6,13.7,2.65,78.7,No,20,Athletic
STU01708,Business,Fall 2024,5,13.3,2.33,69.7,No,11,Merit
STU01709,Mathematics,Spring 2024,3,24.4,3.42,86.0,Yes,57,Department
STU01710,Computer Science,Spring 2024,4,15.0,3.29,69.6,No,33,None
STU01711,Mathematics,Fall 2023,3,16.9,2.88,64.7,No,19,Need-based
STU01712,Mathematics,Fall 2023,4,21.5,2.64,90.4,No,48,None
STU01713,Computer Science,Spring 2024,3,15.1,3.24,80.3,No,46,Athletic
STU01714,Engineering,Fall 2024,6,15.5,2.5,56.6,No,31,Merit
STU01715,Business,Spring 2024,3,6.6,2.54,54.2,No,25,Merit
STU01716,Computer Science,Spring 2024,3,22.3,2.9,52.2,No,21,Department
STU01717,Biology,Fall 2024,4,14.7,2.23,81.3,No,35,Department
STU01718,Engineering,Fall 2024,4,13.5,2.51,70.5,No,11,Need-based
STU01719,Business,Fall 2023,5,12.1,2.31,88.7,No,35,Need-based
STU01720,Engineering,Fall 2024,6,3.0,2.47,71.6,No,21,Merit
STU01721,Engineering,Spring 2024,3,17.8,2.41,81.6,No,22,None
STU01722,Biology,Fall 2024,5,1.0,2.24,62.2,No,17,Need-based
STU01723,Business,Spring 2024,5,13.9,2.21,76.5,No,34,Need-based
STU01724,Engineering,Spring 2024,3,9.2,2.73,75.2,No,14,Merit
STU01725,Engineering,Spring 2024,6,7.6,3.1,67.8,Yes,30,Merit
STU01726,Biology,Fall 2023,3,10.7,2.78,51.6,Yes,25,Need-based
STU01727,Engineering,Fall 2024,3,11.5,2.7,87.7,No,18,None
STU01728,Mathematics,Fall 2023,4,17.3,2.45,79.2,No,9,Department
STU01729,Business,Fall 2023,5,16.8,2.98,78.0,Yes,5,Athletic
STU01730,Business,Fall 2023,5,11.1,2.14,77.7,No,5,Athletic
STU01731,Business,Spring 2024,6,21.4,2.64,96.2,No,15,None
STU01732,Business,Fall 2023,3,25.0,3.19,81.6,Yes,41,None
STU01733,Biology,Fall 2023,3,15.9,3.02,93.6,No,13,Department
STU01734,Computer Science,Fall 2024,6,14.6,3.11,81.8,Yes,31,None
STU01735,Biology,Fall 2023,3,19.1,3.01,72.3,No,23,None
STU01736,Computer Science,Fall 2024,3,16.4,2.7,71.6,No,21,Athletic
STU01737,Computer Science,Fall 2024,5,9.4,2.76,66.1,Yes,45,Merit
STU01738,Business,Spring 2024,3,7.3,2.2,67.0,No,20,Department
STU01739,Computer Science,Spring 2024,6,13.3,2.04,67.1,No,38,Athletic
STU01740,Engineering,Spring 2024,3,17.6,2.8,100,No,12,Need-based
STU01741,Business,Spring 2024,6,5.2,2.65,83.8,No,16,None
STU01742,Engineering,Fall 2024,5,11.7,2.99,77.2,No,25,Need-based
STU01743,Business,Spring 2024,3,11.3,2.24,76.9,No,33,Need-based
STU01744,Computer Science,Fall 2023,6,11.1,2.62,75.5,No,19,None
STU01745,Mathematics,Fall 2024,3,9.2,2.3,70.2,Yes,19,Athletic
STU01746,Engineering,Fall 2024,4,24.5,3.84,78.3,No,30,Need-based
STU01747,Biology,Fall 2024,4,21.3,2.92,72.8,No,20,Need-based
STU01748,Biology,Spring 2024,5,1.8,2.11,73.5,No,5,Department
STU01749,Biology,Fall 2023,5,4.1,2.55,80.2,No,43,Department
STU01750,Biology,Fall 2023,5,2.7,2.24,83.1,No,,Department
STU01751,Mathematics,Fall 2024,3,15.4,2.7,80.4,No,14,Department
STU01752,Computer Science,Fall 2024,3,13.9,2.64,100,No,,Athletic
STU01753,Business,Spring 2024,3,7.7,2.65,72.5,No,32,Merit
STU01754,Engineering,Fall 2024,4,13.5,2.62,75.1,No,29,Merit
STU01755,Mathematics,Spring 2024,4,26.6,3.24,46.6,Yes,21,Merit
STU01756,Engineering,Fall 2023,4,11.6,2.46,69.6,No,32,Need-based
STU01757,Mathematics,Spring 2024,3,8.7,2.24,60.2,No,29,Need-based
STU01758,Computer Science,Fall 2024,4,18.7,2.82,76.5,No,22,Need-based
STU01759,Mathematics,Fall 2024,5,8.6,2.3,50.3,Yes,12,Department
STU01760,Mathematics,Spring 2024,3,16.5,2.71,69.1,No,,Department
STU01761,Business,Fall 2023,5,22.8,3.12,90.6,No,18,Merit
STU01762,Business,Fall 2023,3,12.7,2.6,63.3,No,25,Department
STU01763,Engineering,Spring 2024,4,20.8,2.6,68.5,No,22,Department
STU01764,Engineering,Fall 2023,4,23.1,3.7,97.3,No,20,Athletic
STU01765,Biology,Fall 2023,3,22.9,2.9,89.0,No,33,Merit
STU01766,Computer Science,Fall 2023,5,10.9,2.66,88.6,No,25,Merit
STU01767,Mathematics,Spring 2024,5,16.8,2.94,82.8,No,39,Department
STU01768,Business,Fall 2024,5,13.0,2.57,74.7,Yes,37,Athletic
STU01769,Mathematics,Spring 2024,4,18.2,2.77,59.7,No,17,Department
STU01770,Business,Fall 2024,4,14.9,2.8,61.4,No,28,None
STU01771,Computer Science,Fall 2023,5,5.5,2.67,88.5,No,20,Need-based
STU01772,Mathematics,Spring 2024,6,15.7,3.03,57.5,No,36,Merit
STU01773,Computer Science,Spring 2024,4,25.6,2.48,79.5,No,37,Need-based
STU01774,Engineering,Fall 2024,6,10.3,1.98,83.7,No,34,Athletic
STU01775,Computer Science,Spring 2024,5,1.0,2.25,66.7,No,13,Merit
STU01776,Biology,Spring 2024,3,16.8,3.26,76.7,Yes,24,Merit
STU01777,Mathematics,Fall 2024,3,7.3,1.98,75.4,No,22,Merit
STU01778,Mathematics,Fall 2023,5,15.2,2.85,45.9,No,,Need-based
STU01779,Business,Spring 2024,5,16.4,2.79,73.3,No,33,Department
STU01780,Engineering,Fall 2024,3,19.3,2.86,72.1,Yes,21,Need-based
STU01781,Business,Fall 2023,3,6.4,2.17,69.9,No,34,Merit
STU01782,Biology,Spring 2024,5,21.8,3.28,74.9,No,,Need-based
STU01783,Biology,Spring 2024,4,24.9,3.4,69.9,No,38,Athletic
STU01784,Engineering,Fall 2023,3,23.1,3.61,83.7,No,22,Department
STU01785,Computer Science,Spring 2024,6,17.9,2.78,72.9,No,35,Athletic
STU01786,Engineering,Fall 2023,6,2.0,1.69,97.8,No,17,None
